@relation atp_matches_2018

@attribute surface {Hard,Clay,Grass}
@attribute winner {Player1,Player2}
@attribute winner_hand {R,L,U}
@attribute winner_ioc {USA,UZB,AUS,GER,UKR,ARG,KOR,GBR,BUL,CRO,RUS,ESP,ITA,BIH,FRA,GRE,SLO,AUT,BRA,SRB,KAZ,HUN,CHI,NED,BLR,IND,RSA,CAN,URU,POR,CZE,SVK,LTU,LUX,NOR,TUN,CYP,BEL,JPN,SUI,ECU,NZL,CHN,COL,DOM,PAK,ISR,SWE,PER,EGY,ESA,EST,ALG,MAR,HKG,DEN,IRL,LIB,TPE,PHI,INA,MEX,ROU,POL,SRI,THA,FIN,ZIM,TUR,VEN,GUA,MDA,LAT}
@attribute winner_age numeric
@attribute loser_hand {R,L,U}
@attribute loser_ioc {ARG,AUS,BIH,USA,LUX,CAN,GER,KOR,UZB,UKR,GBR,BUL,ESP,ITA,ISR,QAT,AUT,SRB,CZE,DOM,TUN,RUS,FRA,SLO,CRO,GRE,BEL,ROU,MDA,IND,BRA,HUN,CHI,BLR,KAZ,NED,RSA,JPN,CHN,NZL,NOR,URU,POR,SVK,LTU,SWE,CYP,SUI,ECU,BAR,BOL,PER,ESA,EST,GEO,IRI,IRL,DEN,TPE,LIB,INA,PHI,PUR,POL,THA,SRI,FIN,TUR,ZIM,GUA,VEN,LAT,MEX,COL,PAK,EGY,HKG,MAR,ALG,MON}
@attribute loser_age numeric
@attribute w_ace numeric
@attribute w_SvGms numeric
@attribute l_ace numeric
@attribute l_SvGms numeric
@attribute winner_rank numeric
@attribute loser_rank numeric

@data
Grass,Player2,L,GER,22.99,R,AUS,23.12,18,14,20,15,50,24
Grass,Player2,L,IND,28.58,L,ARG,28.07,3,10,2,11,169,75
Grass,Player2,L,GER,30.8,R,SUI,36.84,7,14,5,13,54,2
Grass,Player2,R,UZB,31.76,R,FRA,24.3,7,15,20,16,100,17
Grass,Player2,R,CZE,32.73,R,CAN,27.46,9,12,24,12,19,35
Grass,Player2,L,ESP,36.72,R,AUS,23.12,13,14,20,14,33,24
Grass,Player2,L,ARG,28.07,R,SUI,36.84,6,10,4,10,75,2
Grass,Player2,R,FRA,24.3,R,CAN,27.46,7,11,19,11,17,35
Grass,Player2,R,AUS,23.12,R,SUI,36.84,23,16,12,16,24,2
Grass,Player2,R,CAN,27.46,R,SUI,36.84,14,11,4,11,35,2
Grass,Player2,R,GER,21.16,R,CRO,21.59,2,8,4,9,3,34
Grass,Player2,R,GER,17.64,R,RUS,26.32,9,11,6,11,286,85
Grass,Player2,U,ITA,22.18,R,ITA,34.32,11,10,4,11,81,50
Grass,Player2,R,FRA,32,R,GER,34.7,2,8,7,8,25,82
Grass,Player2,R,GER,28.15,R,ESP,30.18,5,8,5,9,67,16
Grass,Player2,R,POR,29.22,R,NED,31.2,3,16,12,16,47,43
Grass,Player2,L,GER,30.82,R,RUS,22.08,7,10,12,11,65,36
Grass,Player2,R,GER,31.21,R,JPN,28.47,6,10,3,11,159,27
Grass,Player2,R,FRA,24.31,R,GRE,19.85,3,10,8,10,18,35
Grass,Player2,R,SVK,30.62,R,USA,25.83,7,10,5,10,96,109
Grass,Player2,L,GER,23.01,R,JPN,29.75,12,16,6,15,49,52
Grass,Player2,R,RUS,35.98,R,AUT,24.79,2,10,19,10,94,7
Grass,Player2,R,HUN,26.36,R,GER,34.67,1,11,3,11,45,24
Grass,Player2,R,TUN,34.41,R,AUS,30.56,2,9,3,9,59,60
Grass,Player2,R,USA,28.48,R,FRA,29.11,3,12,9,12,44,48
Grass,Player2,R,SLO,28.92,R,SUI,36.86,6,9,7,10,72,1
Grass,Player2,R,RUS,26.32,R,CRO,21.59,3,9,7,9,85,34
Grass,Player2,R,GER,34.7,R,ITA,34.32,2,9,10,9,82,50
Grass,Player2,R,NED,31.2,R,ESP,30.18,10,11,5,11,43,16
Grass,Player2,R,JPN,28.47,R,RUS,22.08,1,8,7,8,27,36
Grass,Player2,R,GRE,19.85,R,USA,25.83,4,9,5,10,35,109
Grass,Player2,R,AUT,24.79,R,JPN,29.75,7,10,6,10,7,52
Grass,Player2,R,GER,34.67,R,AUS,30.56,2,12,7,13,24,60
Grass,Player2,R,FRA,29.11,R,SUI,36.86,9,15,7,15,48,1
Grass,Player2,R,ITA,34.32,R,CRO,21.59,2,11,5,10,50,34
Grass,Player2,R,RUS,22.08,R,ESP,30.18,7,14,3,16,36,16
Grass,Player2,R,JPN,29.75,R,USA,25.83,8,10,6,10,52,109
Grass,Player2,R,AUS,30.56,R,SUI,36.86,8,12,6,12,60,1
Grass,Player2,R,ESP,30.18,R,CRO,21.59,2,3,4,2,16,34
Grass,Player2,R,USA,25.83,R,SUI,36.86,8,12,12,12,109,1
Grass,Player2,R,SUI,36.86,R,CRO,21.59,12,15,11,14,1,34
Grass,Player2,R,BIH,26.08,R,BUL,27.09,1,14,9,16,29,5
Grass,Player2,R,AUS,29.01,R,SRB,31.07,2,8,4,7,63,22
Grass,Player2,R,GBR,28.07,L,FRA,29.97,2,14,11,14,340,26
Grass,Player2,R,CZE,32.75,R,FRA,36.49,11,15,19,15,19,66
Grass,Player2,R,RSA,32.08,R,ARG,31.09,26,17,6,17,8,38
Grass,Player2,R,USA,21.69,R,USA,20.41,6,11,6,11,55,62
Grass,Player2,R,USA,30.47,R,FRA,31.35,2,9,6,9,121,61
Grass,Player2,R,USA,25.73,R,RUS,22.35,2,10,9,11,14,53
Grass,Player2,R,USA,26.11,R,GBR,23.44,7,11,6,11,58,17
Grass,Player2,R,GBR,31.09,R,AUS,23.14,16,16,18,16,156,21
Grass,Player2,R,IND,25.95,R,CAN,27.47,0,5,13,6,84,31
Grass,Player2,R,BEL,27.53,L,ESP,36.74,2,14,11,16,9,37
Grass,Player2,R,GBR,19.89,R,USA,30.7,5,9,16,9,223,13
Grass,Player2,L,GBR,22.82,R,SUI,33.22,2,8,13,9,80,261
Grass,Player2,L,CAN,19.18,L,LUX,35.11,14,12,13,12,23,46
Grass,Player2,L,ESP,34.59,R,CRO,29.72,4,9,7,10,33,6
Grass,Player2,R,BUL,27.09,R,SRB,31.07,8,8,3,9,5,22
Grass,Player2,R,FRA,36.49,L,FRA,29.97,11,11,1,10,66,26
Grass,Player2,R,ARG,31.09,R,USA,20.41,10,14,10,14,38,62
Grass,Player2,R,RUS,22.35,R,FRA,31.35,12,10,14,11,53,61
Grass,Player2,R,GBR,23.44,R,AUS,23.14,10,16,32,17,17,21
Grass,Player2,R,CAN,27.47,L,ESP,36.74,?,?,?,?,31,37
Grass,Player2,R,SUI,33.22,R,USA,30.7,8,15,25,16,261,13
Grass,Player2,L,LUX,35.11,R,CRO,29.72,17,14,19,14,46,6
Grass,Player2,L,FRA,29.97,R,SRB,31.07,4,9,6,10,26,22
Grass,Player2,R,USA,20.41,R,FRA,31.35,9,10,8,10,62,61
Grass,Player2,L,ESP,36.74,R,AUS,23.14,16,12,32,12,37,21
Grass,Player2,R,USA,30.7,R,CRO,29.72,7,10,10,10,13,6
Grass,Player2,R,FRA,31.35,R,SRB,31.07,5,11,4,11,61,22
Grass,Player2,R,AUS,23.14,R,CRO,29.72,16,12,11,12,21,6
Grass,Player2,R,SRB,31.07,R,CRO,29.72,12,16,18,17,22,6
Grass,Player2,R,TUR,22.84,R,ROU,27.69,7,11,11,11,247,95
Grass,Player2,L,ARG,27.72,R,FRA,27.27,2,11,5,11,81,75
Grass,Player2,L,ARG,28.11,R,JPN,29.77,13,15,7,14,72,45
Grass,Player2,R,AUS,24.18,L,CZE,24.96,6,11,11,11,99,103
Grass,Player2,R,ESP,25.26,R,RUS,26.34,3,8,2,9,74,76
Grass,Player2,R,SVK,25.46,R,SRB,27.99,1,9,7,9,301,57
Grass,Player2,R,RUS,36,R,NED,31.22,5,17,18,17,100,44
Grass,Player2,R,JPN,25.41,R,ESP,35.06,7,16,4,16,87,69
Grass,Player2,R,CYP,33.02,R,SLO,31.31,16,10,6,11,84,176
Grass,Player2,R,GER,34.72,R,POR,29.24,0,8,8,8,89,47
Grass,Player2,R,ITA,36.53,R,BIH,26.95,3,9,7,9,86,78
Grass,Player2,R,RUS,28.13,R,LTU,28.01,8,14,5,15,82,96
Grass,Player2,R,ROU,27.69,R,BIH,26.1,10,15,6,15,95,30
Grass,Player2,R,JPN,29.77,R,FRA,27.27,4,15,9,15,45,75
Grass,Player2,L,ESP,34.61,L,CZE,24.96,10,10,3,11,33,103
Grass,Player2,R,SRB,27.99,R,RUS,26.34,5,15,5,15,57,76
Grass,Player2,R,NED,31.22,R,ESP,35.06,13,16,9,16,44,69
Grass,Player2,R,SLO,31.31,R,FRA,31.81,9,16,19,17,176,41
Grass,Player2,R,BIH,26.95,R,POR,29.24,8,16,6,16,78,47
Grass,Player2,R,LTU,28.01,L,FRA,29.99,2,11,10,11,96,24
Grass,Player2,R,FRA,27.27,R,BIH,26.1,4,9,1,8,75,30
Grass,Player2,R,RUS,26.34,L,CZE,24.96,6,10,5,10,76,103
Grass,Player2,R,ESP,35.06,R,FRA,31.81,3,11,12,11,69,41
Grass,Player2,R,POR,29.24,L,FRA,29.99,7,11,7,11,47,24
Grass,Player2,L,CZE,24.96,R,BIH,26.1,5,10,5,11,103,30
Grass,Player2,R,FRA,31.81,L,FRA,29.99,17,16,1,16,41,24
Grass,Player2,L,FRA,29.99,R,BIH,26.1,1,10,8,11,24,30
Grass,Player2,R,SUI,33.24,R,GBR,31.11,8,8,2,8,225,156
Grass,Player2,R,AUS,19.35,R,KAZ,30.5,5,7,1,8,77,90
Grass,Player2,U,ITA,22.2,R,ESP,36.23,3,10,0,11,80,38
Grass,Player2,R,USA,20.66,R,USA,21.71,14,16,11,17,68,54
Grass,Player2,R,CHI,22.7,L,GER,30.84,2,13,5,13,66,67
Grass,Player2,R,RUS,22.37,R,USA,28.5,3,9,7,9,59,42
Grass,Player2,R,FRA,33.49,R,ARG,31.11,4,11,7,11,53,36
Grass,Player2,L,LUX,35.13,R,AUS,29.03,15,14,9,15,60,62
Grass,Player2,R,ITA,34.34,R,UZB,31.8,8,16,9,17,43,91
Grass,Player2,R,GER,30.94,L,GBR,22.84,13,16,5,16,316,79
Grass,Player2,R,USA,26.13,R,GBR,19.91,3,8,3,9,58,236
Grass,Player2,L,ECU,26.34,R,SVK,30.64,3,11,5,11,244,94
Grass,Player2,R,GBR,31.11,R,GBR,23.46,5,10,8,10,156,18
Grass,Player2,R,ESP,36.23,R,KAZ,30.5,2,7,1,7,38,90
Grass,Player2,R,USA,21.71,L,CAN,19.2,3,14,11,14,54,26
Grass,Player2,R,USA,28.5,L,GER,30.84,4,9,5,9,42,67
Grass,Player2,R,ARG,31.11,R,AUS,29.03,5,12,3,12,36,62
Grass,Player2,R,UZB,31.8,R,ITA,25.73,6,16,8,16,91,31
Grass,Player2,R,GBR,19.91,L,GBR,22.84,2,10,0,9,236,79
Grass,Player2,R,ARG,25.86,R,SVK,30.64,3,16,8,16,11,94
Grass,Player2,R,GBR,23.46,R,KAZ,30.5,8,14,8,14,18,90
Grass,Player2,L,CAN,19.2,L,GER,30.84,2,9,2,9,26,67
Grass,Player2,R,AUS,29.03,R,ITA,25.73,5,14,5,15,62,31
Grass,Player2,L,GBR,22.84,R,SVK,30.64,5,9,5,10,79,94
Grass,Player2,R,KAZ,30.5,L,GER,30.84,1,11,3,11,90,67
Grass,Player2,R,ITA,25.73,R,SVK,30.64,7,9,9,10,31,94
Grass,Player2,R,SVK,30.64,L,GER,30.84,0,10,4,10,94,67
Grass,Player2,R,SRB,28.01,R,SUI,36.9,0,13,8,13,58,2
Grass,Player2,U,FRA,22.06,R,SVK,30.66,11,21,10,21,284,73
Grass,Player2,R,RUS,36.02,R,CRO,39.34,5,22,36,22,102,112
Grass,Player2,R,ARG,31.13,R,GER,28.19,14,27,17,28,36,64
Grass,Player2,R,CHI,22.09,L,FRA,30.01,10,19,5,18,167,26
Grass,Player2,R,ESP,25.28,R,USA,26.15,1,12,9,13,79,59
Grass,Player2,R,POR,27.6,R,ESP,35.08,5,13,0,13,118,65
Grass,Player2,R,CRO,21.63,R,RUS,22.39,6,15,8,14,20,67
Grass,Player2,R,AUS,24.2,R,USA,30.74,6,14,15,13,101,13
Grass,Player2,R,POR,29.26,R,UKR,32.48,3,23,20,24,45,109
Grass,Player2,R,SRB,23.08,R,ITA,36.54,13,23,6,21,90,86
Grass,Player2,R,FRA,32.04,R,FRA,31.83,5,18,11,17,31,44
Grass,Player2,R,RUS,28.15,R,GER,34.71,6,15,11,15,83,27
Grass,Player2,R,USA,20.47,L,LUX,35.15,8,25,36,26,119,60
Grass,Player2,L,AUS,28.57,R,ITA,34.36,4,13,6,12,211,50
Grass,Player2,R,SVK,27.89,R,RSA,32.12,4,14,20,15,190,8
Grass,Player2,L,JPN,22.76,R,CRO,29.76,1,13,21,14,256,5
Grass,Player2,R,AUS,25.12,L,ARG,28.13,4,22,13,23,147,82
Grass,Player2,R,LTU,28.03,R,USA,23.21,4,21,5,24,96,103
Grass,Player2,R,SRB,26.34,R,CHI,22.72,9,20,20,21,30,66
Grass,Player2,R,USA,25.87,R,FRA,24.35,15,17,17,18,84,19
Grass,Player2,R,CAN,30.05,R,AUT,24.84,9,15,9,15,110,171
Grass,Player2,U,ITA,26.54,R,AUS,29.05,11,22,8,20,137,56
Grass,Player2,L,GBR,24.49,R,CAN,27.51,4,12,18,13,173,32
Grass,Player2,U,GER,28.68,R,USA,33.18,2,17,28,16,134,10
Grass,Player2,R,USA,28.52,L,BEL,30.46,23,30,10,28,42,104
Grass,Player2,L,GBR,22.86,R,SLO,28.96,8,23,17,23,75,71
Grass,Player2,R,ESP,26.97,R,MDA,28.64,5,22,10,21,12,98
Grass,Player2,R,FRA,24.37,R,GRE,19.89,3,21,17,23,188,35
Grass,Player2,R,TUN,34.45,R,USA,21.73,0,14,7,15,61,54
Grass,Player2,R,IND,25.99,R,ITA,29.1,4,17,5,17,85,133
Grass,Player2,R,BUL,27.13,R,SUI,33.26,12,23,9,20,6,224
Grass,Player2,R,AUT,24.83,R,CYP,33.04,7,12,10,12,7,95
Grass,Player2,R,ESP,36.25,R,RUS,22.11,3,19,17,22,37,40
Grass,Player2,R,HUN,26.4,R,FRA,36.53,11,17,6,16,49,63
Grass,Player2,L,ESP,34.63,R,USA,20.45,22,21,10,23,34,52
Grass,Player2,L,AUS,25.49,R,GBR,23.48,10,15,8,14,204,17
Grass,Player2,R,JPN,29.79,L,USA,27.87,6,19,11,18,69,168
Grass,Player2,R,ARG,26.91,L,ARG,33.18,11,21,14,22,105,126
Grass,Player2,R,USA,26.95,R,SRB,31.11,5,12,0,12,57,21
Grass,Player2,R,UZB,31.82,R,AUS,23.18,6,24,42,24,92,18
Grass,Player2,R,ROU,27.71,R,NED,31.24,26,24,12,24,94,43
Grass,Player2,R,POL,21.39,R,AUS,25.69,9,16,12,15,122,184
Grass,Player2,R,USA,24.09,R,JPN,28.51,6,20,8,19,198,28
Grass,Player2,L,GER,23.05,R,BIH,26.12,5,13,3,13,48,23
Grass,Player2,R,GBR,19.93,R,LAT,29.84,6,24,19,27,218,138
Grass,Player2,R,ITA,23.14,R,USA,20.68,6,17,8,17,121,68
Grass,Player2,R,AUS,26.44,R,GER,21.2,8,13,9,13,748,3
Grass,Player2,R,GER,28.96,R,ARG,29.77,3,14,22,14,39,4
Grass,Player2,L,ARG,27.74,L,ESP,36.78,3,13,18,14,88,70
Grass,Player2,R,TPE,29.05,R,FRA,29.15,1,17,20,18,155,47
Grass,Player2,R,FRA,31.38,L,CAN,19.21,7,20,21,20,46,25
Grass,Player2,R,USA,25.77,U,ITA,22.22,6,29,10,27,15,81
Grass,Player2,R,RUS,26.35,R,FRA,33.51,2,14,3,13,74,53
Grass,Player2,L,ESP,30.46,R,FRA,38.12,2,14,3,14,38,158
Grass,Player2,R,BEL,27.57,R,AUS,30.6,3,14,6,15,9,51
Grass,Player2,R,BIH,26.97,R,ARG,25.88,5,12,6,12,78,11
Grass,Player2,R,GER,34.74,L,CZE,24.98,7,19,13,21,91,93
Grass,Player2,R,URU,32.5,R,ITA,32.73,20,15,6,18,76,154
Grass,Player2,R,JPN,25.43,R,ITA,31.11,4,18,7,18,87,16
Grass,Player2,R,ITA,25.75,R,AUS,19.37,8,22,8,24,29,80
Grass,Player2,L,GER,30.86,R,FRA,27.29,1,14,13,15,41,72
Grass,Player2,R,CAN,28.02,R,KAZ,30.52,12,18,3,18,97,77
Grass,Player2,R,ISR,33.24,L,ESP,32.08,5,13,3,13,127,1
Grass,Player2,R,SVK,30.66,R,SUI,36.9,6,14,16,13,73,2
Grass,Player2,R,CRO,39.34,R,GER,28.19,61,36,31,36,112,64
Grass,Player2,R,USA,26.15,L,FRA,30.01,10,18,9,19,59,26
Grass,Player2,R,ESP,35.08,R,RUS,22.39,2,13,10,14,65,67
Grass,Player2,R,UKR,32.48,R,USA,30.74,8,15,17,16,109,13
Grass,Player2,R,ITA,36.54,R,FRA,31.83,7,21,12,23,86,44
Grass,Player2,L,LUX,35.15,R,GER,34.71,28,19,24,20,60,27
Grass,Player2,R,ITA,34.36,R,RSA,32.12,8,20,34,21,50,8
Grass,Player2,R,CRO,29.76,L,ARG,28.13,27,25,14,26,5,82
Grass,Player2,R,CHI,22.72,R,USA,23.21,24,31,6,31,66,103
Grass,Player2,R,FRA,24.35,R,AUT,24.84,13,23,16,25,19,171
Grass,Player2,R,AUS,29.05,R,CAN,27.51,3,20,34,19,56,32
Grass,Player2,L,BEL,30.46,R,USA,33.18,7,27,64,28,104,10
Grass,Player2,R,SLO,28.96,R,MDA,28.64,25,25,8,27,71,98
Grass,Player2,R,USA,21.73,R,GRE,19.89,8,22,18,23,54,35
Grass,Player2,R,SUI,33.26,R,ITA,29.1,17,17,4,18,224,133
Grass,Player2,R,CYP,33.04,R,RUS,22.11,14,27,34,26,95,40
Grass,Player2,R,FRA,36.53,R,USA,20.45,13,19,22,18,63,52
Grass,Player2,L,USA,27.87,R,GBR,23.48,7,15,10,16,168,17
Grass,Player2,L,ARG,33.18,R,SRB,31.11,7,12,15,12,126,21
Grass,Player2,R,NED,31.24,R,AUS,23.18,7,15,19,16,43,18
Grass,Player2,R,AUS,25.69,R,JPN,28.51,16,21,24,21,184,28
Grass,Player2,R,BIH,26.12,R,LAT,29.84,5,21,14,22,23,138
Grass,Player2,R,USA,20.68,R,GER,21.2,13,24,11,26,68,3
Grass,Player2,L,ESP,36.78,R,ARG,29.77,10,13,13,12,70,4
Grass,Player2,L,CAN,19.21,R,FRA,29.15,6,18,9,19,25,47
Grass,Player2,U,ITA,22.22,R,FRA,33.51,12,14,6,16,81,53
Grass,Player2,R,FRA,38.12,R,AUS,30.6,13,20,14,20,158,51
Grass,Player2,R,ARG,25.88,L,CZE,24.98,7,15,17,17,11,93
Grass,Player2,R,ITA,32.73,R,ITA,31.11,3,13,5,13,154,16
Grass,Player2,R,FRA,27.29,R,AUS,19.37,5,20,6,22,72,80
Grass,Player2,R,KAZ,30.52,L,ESP,32.08,3,14,5,15,77,1
Grass,Player2,R,GER,28.19,R,SUI,36.9,11,14,10,15,64,2
Grass,Player2,R,RUS,22.39,L,FRA,30.01,12,25,8,25,67,26
Grass,Player2,R,USA,30.74,R,FRA,31.83,22,20,18,20,13,44
Grass,Player2,R,GER,34.71,R,RSA,32.12,5,16,22,17,27,8
Grass,Player2,L,ARG,28.13,R,USA,23.21,14,16,11,17,82,103
Grass,Player2,R,AUT,24.84,R,CAN,27.51,7,22,28,21,171,32
Grass,Player2,R,MDA,28.64,R,USA,33.18,1,14,21,14,98,10
Grass,Player2,R,ITA,29.1,R,GRE,19.89,1,12,11,13,133,35
Grass,Player2,R,USA,20.45,R,RUS,22.11,11,25,33,23,52,40
Grass,Player2,R,GBR,23.48,R,SRB,31.11,11,18,18,19,17,21
Grass,Player2,R,AUS,23.18,R,JPN,28.51,13,14,7,16,18,28
Grass,Player2,R,GER,21.2,R,LAT,29.84,8,25,18,25,3,138
Grass,Player2,R,FRA,29.15,R,ARG,29.77,10,15,7,17,47,4
Grass,Player2,R,AUS,30.6,R,FRA,33.51,15,20,7,22,51,53
Grass,Player2,R,ITA,31.11,L,CZE,24.98,5,20,17,19,16,93
Grass,Player2,R,AUS,19.37,L,ESP,32.08,8,12,5,13,80,1
Grass,Player2,L,FRA,30.01,R,SUI,36.9,6,14,13,14,26,2
Grass,Player2,R,FRA,31.83,R,RSA,32.12,9,24,20,27,44,8
Grass,Player2,R,USA,23.21,R,CAN,27.51,5,20,37,20,103,32
Grass,Player2,R,GRE,19.89,R,USA,33.18,18,18,22,18,35,10
Grass,Player2,R,RUS,22.11,R,SRB,31.11,4,13,2,13,40,21
Grass,Player2,R,LAT,29.84,R,JPN,28.51,18,20,7,23,138,28
Grass,Player2,R,FRA,33.51,R,ARG,29.77,13,26,27,25,53,4
Grass,Player2,L,CZE,24.98,L,ESP,32.08,8,14,9,14,93,1
Grass,Player2,R,SUI,36.9,R,RSA,32.12,17,33,27,34,2,8
Grass,Player2,R,CAN,27.51,R,USA,33.18,32,23,26,22,32,10
Grass,Player2,R,JPN,28.51,R,SRB,31.11,3,17,6,17,28,21
Grass,Player2,R,ARG,29.77,L,ESP,32.08,33,27,3,28,4,1
Grass,Player2,R,USA,33.18,R,RSA,32.12,53,50,49,49,10,8
Grass,Player2,L,ESP,32.08,R,SRB,31.11,9,30,23,29,1,21
Grass,Player2,R,RSA,32.12,R,SRB,31.11,10,14,6,15,8,21
Clay,Player2,R,SWE,22.26,L,BRA,24.13,3,9,2,9,111,145
Clay,Player2,R,MDA,28.68,R,POR,30.14,0,10,0,9,93,136
Clay,Player2,R,ITA,23.18,L,ESP,34.67,1,13,0,13,118,33
Clay,Player2,R,UZB,31.85,R,SWE,19.85,2,9,0,9,91,337
Clay,Player2,L,ARG,33.22,L,ARG,27.78,2,14,5,14,120,87
Clay,Player2,R,ARG,26.95,R,AUS,29.09,1,7,4,7,104,52
Clay,Player2,U,CZE,21.77,R,ESP,36.29,2,10,1,10,221,39
Clay,Player2,U,ESP,21.2,R,NOR,19.56,5,14,11,14,90,147
Clay,Player2,L,FRA,19.24,L,AUT,28.01,0,7,2,7,117,115
Clay,Player2,R,ARG,31.17,U,ITA,22.26,2,14,5,14,36,75
Clay,Player2,R,ARG,24.92,R,SUI,26.29,2,16,6,15,137,148
Clay,Player2,R,ESP,25.31,R,ITA,32.77,1,14,2,15,78,153
Clay,Player2,L,BRA,24.13,R,ESP,27.01,3,9,4,10,145,13
Clay,Player2,R,POR,30.14,L,ESP,34.67,1,8,1,9,136,33
Clay,Player2,R,SWE,19.85,R,ITA,31.15,2,13,2,12,337,15
Clay,Player2,R,AUS,29.09,L,ARG,27.78,3,10,3,10,52,87
Clay,Player2,R,ESP,36.29,R,NOR,19.56,0,10,5,10,39,147
Clay,Player2,L,AUT,28.01,R,FRA,32.08,1,11,9,12,115,29
Clay,Player2,U,ITA,22.26,R,SUI,26.29,4,8,3,8,75,148
Clay,Player2,R,ARG,25.91,R,ITA,32.77,1,10,1,11,12,153
Clay,Player2,R,ESP,27.01,L,ESP,34.67,0,9,4,9,13,33
Clay,Player2,L,ARG,27.78,R,ITA,31.15,0,10,1,9,87,15
Clay,Player2,R,NOR,19.56,R,FRA,32.08,4,10,6,10,147,29
Clay,Player2,R,ITA,32.77,R,SUI,26.29,0,14,3,13,153,148
Clay,Player2,L,ESP,34.67,R,ITA,31.15,5,15,6,14,33,15
Clay,Player2,R,SUI,26.29,R,FRA,32.08,3,8,5,9,148,29
Clay,Player2,R,FRA,32.08,R,ITA,31.15,3,12,5,13,29,15
Grass,Player2,L,USA,28.98,R,CAN,28.06,3,10,7,9,232,98
Grass,Player2,R,DOM,37.95,R,IND,23.69,3,8,5,9,198,161
Grass,Player2,L,BEL,30.5,R,USA,25.91,6,9,10,10,113,86
Grass,Player2,R,USA,24.99,R,USA,30.54,3,13,6,14,133,123
Grass,Player2,R,UKR,32.52,R,TPE,29.08,6,14,7,14,116,131
Grass,Player2,R,USA,26.19,R,FRA,36.48,2,5,1,5,55,134
Grass,Player2,R,AUS,19.41,R,CRO,39.38,5,18,19,18,68,110
Grass,Player2,R,AUS,25.73,R,ISR,33.28,5,12,5,12,155,156
Grass,Player2,L,AUS,25.52,R,USA,24.13,5,16,6,15,176,208
Grass,Player2,R,CYP,33.08,L,LUX,35.19,9,10,7,11,96,95
Grass,Player2,R,USA,23.05,R,ESP,32.26,1,9,1,9,289,124
Grass,Player2,R,AUS,26.48,R,AUS,24.24,4,10,0,9,663,101
Grass,Player2,L,GER,30.9,R,CAN,28.06,7,15,15,16,47,98
Grass,Player2,R,USA,25.91,R,IND,23.69,7,14,14,15,86,161
Grass,Player2,R,AUS,30.64,R,USA,30.54,7,9,5,9,43,123
Grass,Player2,R,FRA,36.48,R,TPE,29.08,3,10,5,10,134,131
Grass,Player2,R,CRO,39.38,R,ISR,33.28,18,16,4,16,110,156
Grass,Player2,R,USA,24.13,R,USA,28.56,7,8,3,8,208,48
Grass,Player2,L,LUX,35.19,R,ESP,32.26,3,12,11,12,95,124
Grass,Player2,R,AUS,24.24,L,FRA,30.05,4,10,4,10,101,26
Grass,Player2,R,CAN,28.06,R,IND,23.69,2,10,5,10,98,161
Grass,Player2,R,TPE,29.08,R,USA,30.54,6,14,3,15,131,123
Grass,Player2,R,ISR,33.28,R,USA,28.56,0,8,11,9,156,48
Grass,Player2,L,FRA,30.05,R,ESP,32.26,0,8,6,8,26,124
Grass,Player2,R,USA,30.54,R,IND,23.69,4,11,7,11,123,161
Grass,Player2,R,ESP,32.26,R,USA,28.56,3,9,2,9,124,48
Grass,Player2,R,IND,23.69,R,USA,28.56,10,15,1,14,161,48
Clay,Player2,R,ITA,36.58,R,RUS,28.19,3,10,4,9,88,83
Clay,Player2,R,CRO,30.82,R,ARG,28.45,0,9,2,10,350,188
Clay,Player2,R,FRA,29.19,R,HUN,26.43,1,8,1,8,54,51
Clay,Player2,U,ITA,26.58,L,CZE,25.02,10,13,9,13,141,73
Clay,Player2,R,URU,32.54,R,SRB,23.12,4,13,3,13,74,100
Clay,Player2,U,CRO,21.59,L,GER,23.09,6,15,9,15,193,49
Clay,Player2,R,BRA,34.45,R,NED,31.28,1,15,10,16,138,38
Clay,Player2,R,CHI,22.76,L,SVK,29.01,1,7,2,7,69,127
Clay,Player2,R,SVK,28.82,R,CAN,17.94,1,9,3,10,157,144
Clay,Player2,R,POR,29.3,R,SLO,28.99,1,16,15,16,44,81
Clay,Player2,R,JPN,25.46,L,ARG,28.16,4,13,6,12,89,72
Clay,Player2,R,RUS,26.39,R,SRB,28.04,3,10,10,10,82,66
Clay,Player2,R,BIH,26.15,R,RUS,28.19,3,15,2,16,23,83
Clay,Player2,R,HUN,26.43,R,ARG,28.45,6,15,2,15,51,188
Clay,Player2,L,CZE,25.02,R,ITA,25.79,6,16,9,16,73,27
Clay,Player2,L,GER,23.09,R,SRB,23.12,1,11,5,10,49,100
Clay,Player2,L,SVK,29.01,R,NED,31.28,4,14,9,14,127,38
Clay,Player2,R,CAN,17.94,R,RUS,20.74,3,15,4,16,144,35
Clay,Player2,R,SLO,28.99,L,ARG,28.16,7,16,6,16,81,72
Clay,Player2,L,ESP,30.49,R,SRB,28.04,2,11,5,11,41,66
Clay,Player2,R,RUS,28.19,R,ARG,28.45,0,8,1,9,83,188
Clay,Player2,R,SRB,23.12,R,ITA,25.79,1,8,0,9,100,27
Clay,Player2,R,RUS,20.74,R,NED,31.28,3,10,9,11,35,38
Clay,Player2,R,SRB,28.04,L,ARG,28.16,4,12,2,12,66,72
Clay,Player2,R,ARG,28.45,R,ITA,25.79,0,7,0,8,188,27
Clay,Player2,R,NED,31.28,L,ARG,28.16,4,12,4,12,38,72
